,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
792,0.0,0.0,0.14,0.0,0.42,0.84,0.0,0.28,0.0,1.82,1.12,0.84,0.28,0.0,0.0,0.045,0.342,79.0,1622.0,1.0
793,0.0,0.36,1.47,0.0,0.0,0.36,0.36,0.0,1.1,2.2,0.73,0.36,0.0,0.0,0.0,0.36700000000000005,0.061,36.0,264.0,1.0
794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.215,0.431,25.0,76.0,1.0
795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,2.22,2.22,0.0,0.0,8.0,23.0,0.0
796,0.97,0.0,0.97,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.97,0.0,0.0,0.97,0.97,0.0,0.16699999999999998,13.0,77.0,1.0
797,0.23,0.17,0.05,0.0,0.0,0.65,0.76,0.11,0.11,1.53,1.3,0.23,0.05,0.0,0.0,0.102,0.259,8.0,660.0,1.0
798,1.11,0.0,2.22,0.0,0.0,0.0,3.33,0.0,0.0,3.33,2.22,0.0,0.0,0.0,0.0,0.146,0.0,5.0,35.0,1.0
799,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,4.19,0.69,0.0,0.0,0.0,0.0,0.254,0.0,13.0,64.0,0.0
800,0.42,0.08,0.08,0.42,0.08,0.0,0.0,0.17,0.08,1.2,3.17,0.34,0.08,0.0,0.0,0.099,0.013999999999999999,48.0,574.0,1.0
801,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.29,0.0,0.29,0.29,0.0,0.0,0.29,0.0,0.052000000000000005,0.0,38.0,566.0,0.0
802,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,1.36,0.68,0.0,0.0,2.38,1.7,0.0,0.0,13.0,250.0,0.0
803,0.99,0.99,0.33,0.33,0.0,0.0,0.33,0.33,0.0,1.98,3.3,0.0,0.33,0.0,0.0,0.0,0.161,50.0,202.0,1.0
804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,0.0
805,0.0,0.36,0.0,0.73,0.0,0.36,0.36,0.0,2.56,2.93,0.36,0.0,0.73,0.0,0.0,0.0,0.12300000000000001,68.0,157.0,0.0
806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,1.69,0.0,0.0,1.69,1.69,0.0,0.63,12.0,37.0,0.0
807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,2.02,1.01,0.162,0.0,12.0,68.0,0.0
808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,66.0,746.0,0.0
809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.833,0.0,8.0,31.0,0.0
810,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.46,0.46,2.77,2.31,1.38,0.0,0.0,0.0,0.081,0.816,12.0,102.0,1.0
811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.46,0.0,0.0,0.46,0.0,0.0,0.0,12.0,132.0,0.0
812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,55.0,0.0
813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,22.0,112.0,1.0
814,0.0,0.0,0.0,0.0,1.17,0.14,0.14,0.0,0.14,2.35,0.88,0.0,0.44,0.0,0.0,0.204,0.127,73.0,400.0,1.0
815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0
816,1.59,0.36,0.0,0.06,0.06,0.06,0.0,0.73,0.0,4.4,1.1,0.85,0.06,0.0,0.0,0.01,0.16899999999999998,12.0,451.0,1.0
817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,45.0,0.0
818,0.0,0.0,0.0,0.46,0.69,0.0,0.0,0.07,0.07,0.3,0.23,0.0,0.0,0.69,0.76,0.0,0.021,60.0,791.0,0.0
819,0.2,0.1,0.2,0.62,0.1,0.31,0.1,1.14,0.31,2.4,2.92,0.0,0.2,0.1,0.1,0.785,0.065,92.0,817.0,1.0
820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,1.16,0.0,0.0,2.32,1.16,0.139,0.0,10.0,50.0,0.0
821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0
822,0.71,0.0,0.0,0.0,0.0,0.0,0.71,0.0,1.43,2.15,2.15,0.0,0.0,0.0,0.0,0.128,0.0,11.0,105.0,1.0
823,0.63,0.0,0.31,0.63,0.31,0.31,0.31,0.0,0.0,3.18,0.31,0.0,0.0,0.0,0.0,0.13699999999999998,0.0,40.0,191.0,1.0
824,6.25,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,1.0
825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.86,0.0,0.0,12.0,91.0,0.0
826,0.66,0.0,0.0,0.33,0.0,0.0,0.66,1.0,0.0,1.0,0.66,0.0,0.0,0.0,0.0,0.109,0.0,34.0,113.0,1.0
827,0.34,0.0,0.17,0.0,0.0,0.17,0.17,0.0,0.86,0.34,0.51,0.0,0.0,0.0,0.0,0.315,0.0,149.0,942.0,1.0
828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.12,0.0,0.0,0.56,0.56,0.0,0.0,11.0,92.0,0.0
830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,0.0,0.0,2.85,1.42,0.0,0.0,12.0,64.0,0.0
831,0.0,0.62,0.0,0.62,0.62,0.0,0.0,0.2,1.56,1.87,0.83,0.62,0.72,0.0,0.0,0.5479999999999999,0.19899999999999998,685.0,1514.0,1.0
832,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,53.0,0.0
833,0.15,0.03,0.0,0.35,0.58,0.31,0.23,0.42,0.0,3.12,1.36,0.46,0.46,0.0,0.0,0.324,0.486,116.0,2218.0,1.0
834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,4.87,4.87,0.0,0.0,10.0,63.0,0.0
835,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,3.84,1.92,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,0.0
836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.33,0.0,0.0,0.0,0.0,0.0,0.0,13.0,74.0,0.0
837,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.78,0.0,0.0,0.0,0.0,0.12,0.0,47.0,83.0,0.0
838,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.65,3.26,0.09300000000000001,0.0,17.0,87.0,0.0
839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0
840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0
841,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.22699999999999998,0.0,22.0,55.0,0.0
842,0.29,0.29,0.29,0.29,0.0,0.58,0.87,0.58,0.29,2.61,2.9,0.0,0.58,0.0,0.0,0.14,0.0,139.0,274.0,1.0
843,0.13,0.01,0.0,0.0,0.01,0.03,0.11,0.53,0.07,0.07,0.03,0.01,0.0,0.0,0.0,0.002,0.0,58.0,3027.0,0.0
844,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,15.0,117.0,0.0
845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0
846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.27699999999999997,15.0,68.0,0.0
847,0.89,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,1.78,0.0,0.0,1.78,0.89,0.0,0.0,15.0,61.0,0.0
848,0.89,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,4.46,1.78,0.0,0.44,0.0,0.0,1.131,0.15,28.0,153.0,1.0
849,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,0.0,0.0,0.0,0.0,0.35600000000000004,0.11800000000000001,12.0,132.0,1.0
850,0.28,0.0,0.0,0.28,0.0,0.0,0.0,0.18,0.28,1.22,0.37,0.09,0.0,0.0,0.0,0.042,0.0,18.0,552.0,0.0
851,0.08,0.43,0.08,0.25,0.08,0.34,0.08,0.0,0.0,3.01,0.77,0.34,0.34,0.0,0.0,0.258,0.258,300.0,694.0,1.0
852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,651.0,0.0
853,1.59,0.36,0.0,0.06,0.06,0.06,0.0,0.73,0.0,4.4,1.1,0.85,0.06,0.0,0.0,0.01,0.16899999999999998,12.0,444.0,1.0
854,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,3.57,0.0,0.0,14.0,52.0,0.0
855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,1.19,0.0,0.0,1.19,1.19,0.0,0.0,55.0,142.0,0.0
856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862,0.0,1.0,3.0,0.0
857,0.0,0.0,2.46,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9069999999999998,0.0,7.0,36.0,1.0
858,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439,11.0,24.0,1.0
859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,1.79,0.0,0.0,24.0,179.0,0.0
860,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,1.74,0.0,0.0,2.32,0.0,0.0,0.0,12.0,68.0,0.0
861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,317.0,0.0
862,0.45,0.0,0.0,0.45,0.0,0.0,0.45,0.0,0.0,1.8,4.97,0.0,0.0,0.0,0.0,1.631,0.244,708.0,773.0,1.0
863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.87,0.0,0.0,11.0,100.0,0.0
865,0.25,1.28,0.0,0.0,0.77,0.0,0.0,0.0,0.51,1.79,0.77,2.05,0.0,0.51,0.51,0.26,0.17300000000000001,16.0,287.0,1.0
866,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,1.1,0.0,0.0,0.0,0.0,0.14,0.0,49.0,328.0,1.0
867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,60.0,0.0
868,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.14,0.57,0.0,0.0,24.0,496.0,0.0
869,2.32,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.77,0.0,0.0,11.0,48.0,0.0
870,0.39,0.0,0.19,0.0,0.19,0.0,0.0,0.19,0.19,0.59,0.39,0.19,0.39,0.0,0.0,0.174,0.5479999999999999,97.0,993.0,1.0
871,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,8.0,8.0,0.0,0.0,12.0,28.0,0.0
872,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.67,0.0,3.05,2.03,0.0,0.0,0.0,0.0,0.0,0.0,21.0,69.0,1.0
873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0
874,0.0,0.0,1.08,0.0,0.0,0.54,2.17,0.0,0.54,3.26,1.08,0.0,0.0,0.0,0.0,0.33399999999999996,0.0,5.0,53.0,1.0
875,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0
876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,1.69,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.0
877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
878,1.38,0.69,0.17,0.17,0.0,0.0,1.55,0.34,0.17,2.94,2.42,0.0,0.0,0.0,0.0,0.0,0.086,38.0,508.0,1.0
879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,57.0,85.0,1.0
880,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.86,0.0,2.58,0.0,0.0,0.0,1.72,0.0,0.141,0.0,8.0,43.0,0.0
881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,76.0,0.0
882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,2.63,0.0,0.0,3.0,14.0,0.0
883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0
884,0.87,0.0,0.58,0.0,0.0,0.0,0.0,0.87,0.0,2.62,1.74,0.0,0.0,0.0,0.0,0.0,0.271,14.0,162.0,1.0
885,2.46,0.0,0.0,0.0,0.0,0.0,0.49,1.47,0.49,4.43,0.49,0.0,0.0,0.0,0.0,0.424,0.0,152.0,330.0,1.0
886,0.0,0.0,1.23,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.949,0.0,8.0,40.0,1.0
887,0.43,0.6,0.43,0.26,0.69,0.26,0.69,0.08,1.47,2.43,1.04,0.95,0.17,0.0,0.0,0.256,0.242,583.0,1339.0,1.0
888,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.028999999999999998,0.0,11.0,155.0,0.0
889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0
890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.94,0.0,0.0,0.47,0.0,0.068,0.0,21.0,147.0,0.0
891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0
892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.315,0.0,1.0,7.0,0.0
893,0.07,0.13,0.05,0.26,0.44,0.26,0.26,0.44,0.0,3.22,1.47,1.1,0.34,0.0,0.0,0.331,0.79,193.0,3043.0,1.0
894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.1,59.0,141.0,1.0
895,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0
896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,2.63,1.31,0.15,0.0,10.0,61.0,0.0
897,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.43,0.0,0.0,0.43,0.43,0.0,0.0,75.0,344.0,0.0
898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215,18.0,63.0,1.0
899,0.29,0.59,0.59,0.29,0.0,0.29,0.0,0.0,0.89,3.58,1.49,0.0,0.0,0.29,0.29,0.044000000000000004,0.134,15.0,120.0,0.0
900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.35,0.0,0.0,1.35,1.35,0.0,0.0,12.0,161.0,0.0
901,0.07,0.03,0.0,0.03,0.0,0.0,0.17,0.03,0.0,0.81,1.35,0.1,0.17,0.0,0.0,0.006,0.065,46.0,3214.0,1.0
902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,5.43,6.52,0.0,0.0,34.0,127.0,0.0
903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,3.22,1.61,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0
904,0.3,0.91,0.0,0.3,0.0,0.0,0.3,0.3,0.3,2.12,3.03,0.0,0.3,0.0,0.0,0.0,0.21100000000000002,11.0,184.0,1.0
905,0.52,0.0,0.07,0.0,0.67,0.22,0.0,0.07,0.0,3.3,1.87,0.0,0.22,0.0,0.0,0.131,0.071,74.0,972.0,1.0
906,0.0,0.11,0.11,0.0,0.22,0.11,0.44,0.44,0.0,4.68,1.56,0.11,1.11,0.0,0.0,0.775,0.22399999999999998,103.0,798.0,1.0
907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0
908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,111.0,0.0
909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424,0.212,21.0,66.0,1.0
910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0
911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.374,0.0,5.0,22.0,0.0
912,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.35,0.0,0.0,0.0,0.0,0.324,0.0,3.0,56.0,0.0
913,0.16,0.16,0.0,1.14,1.3,0.32,1.95,0.0,0.32,0.81,1.46,0.16,0.81,0.0,0.0,0.134,0.107,57.0,1038.0,1.0
914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0
915,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,1.84,0.0,0.0,0.61,0.61,0.0,0.0,8.0,62.0,0.0
916,0.18,0.12,0.0,0.25,0.75,0.25,0.37,0.44,0.12,2.96,1.26,0.44,0.75,0.0,0.0,0.43700000000000006,0.23399999999999999,45.0,1066.0,1.0
917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,38.0,0.0
918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.54,0.54,0.0,0.0,10.0,77.0,0.0
919,1.75,0.39,0.58,0.0,0.0,0.39,0.58,0.58,0.58,4.29,0.39,0.78,0.0,0.0,0.0,0.067,0.135,21.0,190.0,1.0
920,0.0,0.0,0.49,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,2.48,0.0,0.0,42.0,331.0,0.0
921,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,7.0,73.0,0.0
922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.07,0.0,43.0,356.0,0.0
923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0
924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0
925,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.62,0.0,1.0,26.0,0.0
926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.51,0.0,0.0,3.06,2.04,0.0,0.0,37.0,216.0,0.0
927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0
928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.43,1.63,0.0,0.0,0.0,0.0,0.0,0.0,47.0,82.0,0.0
929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0
930,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,0.0,0.0,0.0,0.23,0.0,60.0,84.0,1.0
931,1.4,0.0,0.28,0.28,0.0,0.0,0.28,0.0,0.0,1.68,1.96,0.0,0.0,0.0,0.0,0.034,0.0,114.0,603.0,1.0
932,0.0,0.32,0.0,0.64,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.32,0.32,0.0,0.0,87.0,262.0,0.0
933,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,2.31,0.77,0.0,0.0,0.0,0.0,0.162,0.0,70.0,289.0,0.0
934,0.0,0.0,0.96,0.0,0.0,0.96,0.0,0.0,0.96,3.84,0.96,0.0,0.0,0.0,0.0,0.462,0.0,6.0,21.0,1.0
935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,2.54,1.91,0.0,0.0,12.0,105.0,0.0
936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,199.0,0.0
937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,2.22,0.0,0.0,5.0,21.0,0.0
938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,0.0,2.24,0.0,0.0,0.0,0.218,0.0,11.0,53.0,1.0
939,0.36,0.09,0.0,0.18,0.09,0.0,0.0,0.0,0.0,2.0,3.27,0.36,0.09,0.0,0.0,0.252,0.031,69.0,542.0,1.0
940,0.0,0.29,0.29,2.04,0.0,0.29,1.16,2.33,1.16,2.33,1.16,0.0,0.0,0.0,0.0,0.044000000000000004,0.0,24.0,145.0,1.0
941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
942,1.26,0.0,2.53,1.26,1.26,1.26,0.0,5.06,0.0,2.53,3.79,0.0,0.0,0.0,0.0,0.537,0.0,287.0,290.0,1.0
943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66,0.0,0.0,0.0,16.0,26.0,0.0
944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,3.52,0.0,0.0,0.0,0.0,0.0,0.8859999999999999,0.0,10.0,59.0,1.0
945,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,2.07,0.08199999999999999,0.0,20.0,208.0,0.0
946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,1.16,0.0,0.0,0.0,0.0,0.0,0.0,17.0,51.0,0.0
947,0.61,0.3,0.0,0.0,0.0,0.3,0.92,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,212.0,1.0
948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,1.28,0.0,0.0,0.0,0.0,1.548,0.0,14.0,58.0,0.0
949,0.39,0.65,0.52,0.19,1.04,0.06,0.13,0.06,1.1,1.3,1.04,0.52,0.19,0.0,0.0,0.287,0.106,117.0,1342.0,1.0
950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.0,8.0,106.0,0.0
951,0.0,0.21,0.0,0.0,0.0,0.21,0.0,0.21,0.0,1.28,0.64,0.0,0.0,0.0,0.0,0.0,0.09699999999999999,55.0,255.0,0.0
952,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,111.0,0.0
953,1.03,0.0,2.41,0.34,0.0,2.06,0.0,0.0,3.44,4.13,2.06,0.0,0.0,0.0,0.0,0.0,0.0,6.0,68.0,1.0
954,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0
955,0.77,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.38,3.48,1.16,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,0.0
956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0
957,0.0,0.15,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.3,0.0,0.0,0.75,0.3,0.0,0.0,12.0,155.0,0.0
958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,0.0,0.0,0.0,1.45,0.0,0.0,0.0,9.0,37.0,0.0
959,0.32,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.263,0.105,110.0,188.0,1.0
